,mol_id,atom_index,shift,DFT_shift
53521,20227408,6,21.9,7.590182736065
53528,20227408,13,24.0,1.190068375837999
53529,20227408,14,14.3,1.5710308212609974
53612,20227428,13,128.7,7.252633774965997
53614,20227428,12,128.3,7.204204026696996
53636,20227438,4,165.3,171.706544391715
53641,20227438,14,171.8,163.03415548258002
53661,20227450,6,136.7,35.53342496861498
53664,20227450,9,60.9,5.242023981010998
53665,20227450,10,14.1,4.973334643156999
53666,20227455,4,136.8,143.149795087495
53733,20227464,11,142.4,148.62550122041
53756,20229948,5,46.9,0.7802852139309984
53757,20229948,6,53.1,1.530353480906996
53758,20229948,7,33.3,1.1784853663649957
53760,20229948,9,19.5,1.1217559813869968
53761,20229948,10,45.1,0.8771447104690004
53762,20229948,11,129.8,1.6273041822439964
53763,20229948,12,122.5,2.1700639410929945
53776,20229959,9,101.8,114.221536272095
53800,20229963,8,135.3,143.13404169250998
53828,20229969,6,21.4,7.7331006560979985
53829,20229969,7,54.9,7.199552581947996
53831,20229969,9,65.2,2.2399268171269995
53832,20229969,10,33.7,2.6252670929019963
53833,20229969,11,41.3,2.6649411804669967
53834,20229969,12,170.7,7.352138210674997
53835,20229969,13,52.1,7.521505522418
53841,20229974,5,110.0,1.4417936210779985
53842,20229974,6,18.0,1.4980669820609975
53843,20229974,7,26.6,1.2257294522469984
53844,20229974,8,142.1,149.173197474275
53858,20230004,2,78.4,1.549597693495997
53859,20230004,3,27.6,1.3110971441109989
53860,20230004,4,25.4,1.592099129829997
53862,20230004,6,118.5,1.6632388730499983
53863,20230004,7,68.4,1.5914606962369966
53864,20230004,8,124.6,1.779251377377996
53865,20230007,0,145.1,138.9649008774
53938,20230028,9,121.7,115.46402489741502
54003,20230059,7,167.7,1.3772206233859985
54004,20230059,8,61.8,1.5270701081429967
54005,20230059,9,14.2,1.5101972203279992
54006,20230059,10,132.9,3.9703554685539975
54007,20230059,11,120.4,4.013586543279995
54009,20230062,1,149.1,142.399430923915
54086,20230080,4,106.3,99.01516101479498
54097,20230080,12,112.2,123.018889228565
54102,20230080,17,122.7,115.81127611325
54137,20230094,6,24.3,0.9743690262029964
54138,20230094,7,24.3,1.2439704120469948
54139,20230094,8,32.8,1.0056522722599972
54140,20230094,9,27.4,1.3690121914759956
54141,20230094,10,22.3,1.3681913482849986
54142,20230094,11,13.9,1.7831731837349984
54143,20230094,12,170.5,1.2216252362919953
54144,20230094,13,18.9,1.5145750506799942
54182,20230109,1,123.3,130.02103168290998
54183,20230109,2,129.4,123.10925379488998
54195,20230109,14,122.4,128.96951672931002
54209,20230124,3,98.8,91.37698731875498
54284,20230152,13,39.6,3.5442466476259966
54286,20230152,9,127.5,1.6054150304839965
54287,20230152,10,136.5,2.4382972549519977
54289,20230152,12,133.1,0.9016788013999956
54290,20230152,14,69.1,27.23931083231
54295,20230152,19,27.4,5.927336840696999
54336,20230177,11,133.4,141.15124014948998
54356,20230185,0,184.6,164.65849480474498
54411,20230198,0,42.3,34.04593722496997
54435,20230203,19,26.3,3.4624359429229976
54445,20230204,9,127.8,80.18676131667998
54468,20230207,1,131.7,138.50003075544998
54481,20230212,7,151.3,161.036180424145
54485,20230216,0,62.8,69.24491706375498
54486,20230216,1,62.0,38.09108045869499
54493,20230216,8,156.0,1.2360355945339982
54494,20230216,9,80.4,2.5285900059619952
54495,20230216,10,28.3,1.152856817845997
54497,20230216,12,28.3,1.1883354846569958
54503,20230236,5,129.2,122.87546568158498
54505,20230236,7,67.8,76.192840778305
54511,20230240,4,32.6,141.56769032734502
54517,20230240,13,156.5,7.261571845267997
54518,20230240,10,106.8,7.290027742555998
54519,20230240,12,106.8,7.213415711395999
54520,20230240,11,127.8,7.352685439468999
54521,20230240,14,128.4,7.313193761501999
54523,20230240,15,129.6,2.771012361703999
54525,20230240,16,127.2,3.9014046405099982
54549,20230259,10,126.9,118.738798122395
54638,20230298,11,130.9,124.84348029557
54666,20230332,7,18.0,31.905215145719986
54694,20230341,0,33.0,42.174978977015
54724,20230350,5,39.6,30.37955199704999
54725,20230350,8,39.6,32.624072519329985
54748,20230357,0,131.5,124.497388838875
54753,20230357,5,132.8,139.40155019360998
54766,20230365,1,136.4,143.21396842657498
54775,20230368,3,123.3,130.555777293045
54777,20230368,5,113.9,122.02323600687498
54789,20230368,16,69.3,76.82143023218498
54790,20230368,18,117.3,123.47796055481498
54804,20230375,2,24.9,32.60300356162
54808,20230375,6,31.5,1.7874598092879983
54809,20230375,7,12.3,1.1242185109599951
54811,20230375,9,22.2,1.3300677423029974
54837,20230384,4,98.3,110.01248041325
54859,20230393,6,197.0,190.99971756518505
54861,20230393,8,161.6,172.32604906566502
54881,20230404,1,107.0,115.37482009023
54886,20230404,6,60.9,7.230106189612997
54889,20230404,9,164.6,3.666005054290995
54890,20230404,10,73.2,3.644571926525998
54891,20230404,11,33.5,4.078980384162996
54894,20230404,14,26.6,3.7894963521369966
54895,20230404,15,24.7,3.484689913878998
54896,20230404,16,54.1,3.6266045811229968
54900,20230406,3,34.2,1.0968570712600003
54901,20230406,4,23.4,1.1622509121429978
54902,20230406,5,23.4,0.8039984616709965
54904,20230406,7,35.4,1.3064456993619975
54905,20230406,8,172.1,1.0166880529389992
54909,20230407,3,36.0,0.9738217974089984
54910,20230407,4,24.8,1.3532337612489975
54911,20230407,5,24.8,0.9994503459279968
54913,20230407,7,172.8,1.2014689757129986
54957,20230422,0,179.6,162.85951508541496
54958,20230422,1,189.1,171.90650619676998
54960,20230422,3,33.0,25.10245461685997
54962,20230422,5,41.6,35.52008773850497
54970,20230427,4,129.2,135.505049422995
54990,20230439,0,154.3,147.551660903365
55004,20230441,1,135.9,142.90093010536998
55035,20230456,7,45.9,39.89382939523
55036,20230456,10,45.9,2.2180376653669964
55038,20230456,16,45.9,2.1053085338029973
55040,20230456,11,79.6,3.453133053424996
55042,20230456,17,79.6,4.6499224259029965
55044,20230456,12,71.3,3.994433535489996
55046,20230456,18,71.3,3.2710882746209973
55074,20230465,10,18.5,12.593099239629964
55122,20230488,10,71.7,65.70368917636
55124,20230488,12,136.3,142.72416348311498
55126,20230488,14,94.9,105.64666377731498
55136,20230492,1,128.0,134.71998913181002
55139,20230492,4,137.0,129.321213688515
55147,20230492,12,128.2,136.46977573428498
55154,20230499,3,90.6,107.226835605565
55199,20230532,7,40.9,34.74295246810999
55208,20230532,16,55.9,6.296260252651996
55211,20230532,19,55.8,3.4918038882009985
55216,20230538,10,25.9,3.1800658852189976
55219,20230538,15,52.2,3.553367127525996
55221,20230538,4,158.4,166.91915530838995
55241,20230542,3,59.3,50.900040280424975
55265,20230554,4,210.1,48.13333820535999
55267,20230554,3,54.8,48.13150192005497
55269,20230554,8,22.9,1.7336489778779978
55271,20230554,9,10.9,2.2276141692619973
55286,20230565,2,114.3,108.19929364445495
55338,20230585,0,18.3,25.63758681337498
55340,20230585,2,26.0,18.408808093755
55349,20230595,1,54.7,67.05558174721999
55350,20230595,2,63.2,52.90439401412999
55356,20230595,8,113.0,147.45327466965497
55358,20230595,10,153.2,5.255066267267996
55359,20230595,11,136.4,5.059431973412998
55361,20230595,13,122.3,1.668346341793999
55362,20230595,14,121.6,1.966221215327998
55363,20230595,15,127.0,2.054233846362997
55379,20230617,0,162.6,154.186836236495
55383,20230622,2,91.1,81.45254177139499
55385,20230622,4,75.3,66.14285130404001
55386,20230622,5,25.0,18.042904085084984
55411,20230634,6,22.1,0.8451318260199976
55412,20230634,7,22.1,1.1989152413409985
55413,20230634,8,9.6,0.6808719830209959
55414,20230634,9,9.6,1.6761899545079968
55421,20230636,5,27.3,21.03846529710998
55449,20230644,9,80.0,7.618547428553994
55450,20230644,10,52.8,7.249350402201997
55463,20230648,2,144.4,137.103970690675
55477,20230657,3,99.7,93.57569735500498
55478,20230657,4,23.7,16.467178000204967
55543,20230673,15,52.6,59.481098157285
55559,20230676,0,111.4,96.59058788603
55562,20230676,3,163.7,152.852533345925
55563,20230676,4,159.4,146.21687477982002
55565,20230676,6,83.0,89.55761516787999
55566,20230676,7,158.1,141.03410447635
55588,20233544,0,136.6,144.45404088701997
55603,20233546,0,136.6,144.43065241103
55609,20233546,6,119.7,129.949223262825
55632,20233547,9,153.5,159.861537708515
55641,20233547,18,112.6,130.34267155107
55649,20233548,7,83.4,76.96292084726498
55650,20233548,8,152.3,160.761510801155
55661,20233548,19,22.8,15.78620609183497
55672,20233868,8,79.5,1.977074586409
55673,20233868,9,39.3,1.2170649963419962
55674,20233868,10,14.6,1.2983284722509971
55677,20233868,13,31.2,7.476725146924991
55678,20233868,14,22.8,1.177482113575998
55679,20233868,15,22.8,0.6015238078909952
55686,20233871,6,79.5,68.50595719838498
55689,20233871,9,156.9,0.9805709525349968
55690,20233871,10,116.8,0.7337707664409976
55692,20233871,11,127.3,1.6634212826479988
55711,20233877,4,114.5,108.097234840135
55747,20233884,4,21.1,29.87138420053998
55748,20233884,5,32.2,40.07842439168
55766,20233896,1,31.0,37.795728464374974
55767,20233896,2,24.9,33.181433432694995
55768,20233896,3,30.7,38.63742366022999
55769,20233896,4,26.5,37.14268742195998
55770,20233896,5,32.0,42.740844790740006
55771,20233896,6,166.3,179.50466820248002
55786,20233898,6,132.4,139.062417291755
55791,20233898,11,120.1,130.28787293170498
55793,20233902,1,134.4,143.85473535142495
55795,20233902,3,70.0,76.68022955688998
55799,20233902,7,147.3,154.06921733037996
55831,20233912,17,25.2,17.497913935880007
55832,20233912,18,18.2,26.02823235036499
55836,20233914,3,23.4,30.04486483856496
55841,20233917,1,38.7,46.72249121154999
55856,20233918,5,78.9,61.19821821065
55886,20233931,0,105.6,118.643697872915
55887,20233931,1,158.3,148.68252271146002
55897,20233945,1,135.9,128.11032849976002
55898,20233945,3,135.9,127.26718360498
55902,20233945,7,122.2,133.31184824266
55908,20233954,7,73.4,161.85941612035498
55909,20233954,11,21.1,42.82048158501999
55910,20233954,12,33.5,9.613871302159993
55911,20233954,13,15.4,0.7219141425709985
55912,20233954,14,65.7,0.803633642474999
55915,20233955,2,89.9,67.91805596099998
55921,20233955,8,73.4,58.55860640800998
55965,20233966,7,30.1,38.962929392190006
55969,20233971,0,146.7,155.80557005614995
55992,20233981,1,155.1,148.901813835515
56019,20233987,10,60.5,2.732615141324999
56020,20233987,11,14.4,2.4439519524899964
56061,20233995,11,131.9,6.217915330310997
56068,20234001,0,143.7,152.91371064056003
56117,20234029,13,106.5,100.17134423078
56151,20234032,10,25.1,6.801626043911001
56152,20234032,11,35.6,6.893834095699997
56154,20234032,13,22.1,2.092813476339998
56155,20234032,14,19.6,2.574101200662998
56156,20234032,15,170.3,2.5059712158099963
56191,20234047,1,36.4,45.668946679455
56219,20234055,10,135.6,141.84757886646497
56223,20234055,14,27.1,20.35121136006498
56251,20234067,9,30.8,42.69580747746997
56252,20234067,10,19.1,43.102882935609976
56254,20234067,12,17.5,0.8827994080069992
56255,20234067,13,67.2,0.8730404945139973
56256,20234067,14,23.6,1.346119786926998
56274,20234073,1,155.0,148.4227366641
56303,20234086,3,140.4,152.13493237805
56304,20234086,4,98.3,105.02261671339998
56306,20234086,6,153.5,140.17472295361
56315,20234091,8,21.0,30.12575803857999
56339,20234098,7,127.2,133.90187570513498
56341,20234098,8,114.3,107.03827809872
56351,20234103,5,171.5,164.34951564053
56379,20234120,7,35.5,2.725227552605997
56381,20234120,8,23.5,2.7639895921809985
56382,20234120,9,23.5,2.2915487333609974
56383,20234120,10,117.4,7.105794048575997
56385,20234120,13,47.5,1.2578335414949962
56386,20234120,14,40.6,1.3667320715009978
56387,20234120,15,38.0,1.3836049593159991
56389,20234120,17,36.4,1.268322093379993
56390,20234120,18,46.6,1.3515008700679978
56391,20234120,19,179.1,1.3817808633359974
56392,20234120,20,51.9,2.7446541747929984
56393,20234120,21,18.7,6.847502057807997
56415,20234432,3,110.5,93.07226524165002
56436,20237241,5,19.6,32.288708834679994
56465,20237250,1,118.8,132.89481818523498
56470,20237250,11,16.2,25.97575324927999
56486,20237257,5,136.2,149.60627086647
56494,20237257,14,138.2,2.256434885746
56495,20237257,15,170.7,1.8536744933619964
56557,20237290,1,147.5,153.71597402565502
56576,20237300,0,134.7,141.953310241395
56578,20237300,2,145.8,139.235801283185
56618,20237328,0,135.8,142.68850088955998
56619,20237328,1,92.9,85.13622673981999
56620,20237328,2,163.9,156.27034353150498
56621,20237328,3,168.6,158.037043288105
56667,20237371,4,156.8,1.0848180377919974
56668,20237371,5,121.5,0.941444093763998
56669,20237371,6,192.6,1.2028370476979973
56674,20237371,14,56.3,128.85044812426997
56675,20237371,15,123.4,129.58670188498002
56704,20237392,5,40.2,51.027420492634974
56757,20242099,10,31.7,38.060153548295006
56827,20242135,7,67.9,76.34670215754501
56860,20242149,1,112.9,106.81425129151
56886,20242165,1,112.0,125.16154423971498
56905,20242173,3,144.9,137.60817597679
56913,20242173,11,138.6,150.85475158068002
56946,20242185,3,128.2,136.90826133579998
56953,20242185,10,182.9,172.487448879315
56970,20242196,3,113.9,106.949073291535
56993,20242209,0,37.2,29.46218251731
56994,20242209,5,37.2,44.79497152086998
57000,20242209,7,153.3,162.19275022651
57016,20242210,13,16.2,128.33725470482
57071,20242230,17,105.6,114.34640367283498
57076,20242234,0,131.2,142.24788906295495
57078,20242234,2,169.3,161.22280499909
57094,20242236,10,120.1,131.805031180015
57108,20242238,2,111.0,121.085957328565
57125,20242239,9,159.4,151.30995704313
57165,20242258,5,129.6,137.51742482408494
57184,20242265,14,86.1,144.407553874825
57187,20242266,0,139.2,149.87784779842
57190,20242266,3,92.2,80.85777862576498
57200,20242273,12,66.8,127.30700200212
57231,20242279,3,134.0,141.25697152441998
57233,20242284,0,110.0,120.472058157125
57235,20242284,2,114.3,150.51252598778498
57321,20242308,9,155.6,125.72895639895998
57341,20242317,5,127.3,113.461700742205
57366,20242329,5,131.6,137.92971919835497
57451,20242371,9,131.4,122.98177693608496
57452,20242371,12,43.9,37.92214221063497
57453,20242371,13,180.5,173.41399978558
57494,20242392,2,158.1,165.00110698402
57500,20242392,8,133.9,145.4750155166
57502,20242392,10,143.0,134.690125333955
57520,20242398,0,164.2,170.48280520582497
57549,20242403,8,88.7,82.32661357657499
57592,20242416,7,67.7,76.29229012455998
57609,20246021,9,107.2,97.40522203528498
57613,20246021,11,116.5,108.82372729475
57662,20246807,4,176.1,168.74664577324498
57664,20246819,1,139.8,146.32202627517998
57676,20246822,7,89.0,95.24594380979498
57678,20246822,9,41.2,35.03269895991997
57694,20246825,11,117.9,111.91061953904996
57732,20246844,10,135.8,142.757216618605
57742,20246858,6,124.4,130.748877189855
57768,20246862,6,166.0,159.100929005865
57797,20246872,8,169.0,159.55294513067997
57816,20246876,18,35.3,27.21476259718
57821,20246879,1,130.9,138.47992826369
57853,20246894,7,131.1,138.52767168161998
57876,20246907,13,105.7,99.177527294395
57879,20246907,15,141.2,154.05404381496496
57927,20246927,1,194.5,202.84907334516
57936,20246939,3,181.3,170.60670614061502
57937,20246939,4,30.6,24.27071402029
57940,20246942,0,106.1,118.07435278177
57954,20246948,10,115.5,125.107808732895
57977,20246969,4,106.5,115.812145932605
58063,20249088,5,26.9,19.94336272916499
58127,20249134,10,132.8,139.44610427390498
58155,20249142,3,26.0,19.975352752109984
58156,20249142,6,26.0,19.204499510389983
58182,20249170,5,201.3,208.15883727446
58208,20249184,3,131.1,123.41987595121998
58209,20249184,4,121.6,133.23743036450998
58210,20249184,5,105.0,118.998004290185
58211,20249184,6,151.2,142.88401695124497
58237,20249257,7,68.3,61.95109518569998
58300,20250316,5,97.7,88.90186802080498
58305,20250316,3,99.3,93.38578679583
58315,20250317,2,161.2,151.48459744029498
58319,20250317,1,133.9,123.94630995418498
58320,20250317,0,143.1,132.949326864815
58338,20250952,4,23.67,30.268505059394982
58346,20250952,16,20.3,13.813939027669988
58365,30000100,1,31.37,38.644092275284976
58369,30000220,19,68.9,77.54057754557999
58370,30000220,2,99.6,112.08999561937
58382,30000220,20,133.1,141.11509432295998
58400,30000260,6,54.6,48.64015294953997
58465,30000480,0,19.14,30.167026134645
58466,30000480,2,28.92,18.443117634979984
58520,30000730,4,18.29,26.07607241488998
58538,30000766,7,45.54,38.94823910974998
58553,30000790,6,182.2,172.06674625128002
58554,30000790,8,192.3,199.929669649995
58581,30001080,5,28.58,20.492508681955
58585,30001080,4,93.67,100.21425531896
58587,30001080,10,119.26,127.14096315191
58589,30001080,1,137.34,146.83164377061502
58593,30001080,13,19.15,27.117826062394983
58604,30001572,2,138.0,144.30095268053998
58702,30080346,26,17.7,25.98899383279499
58704,30080346,22,25.7,16.73730523322999
58709,30080346,18,35.2,43.17730081375999
58754,30095492,4,126.9,117.55999960318
58755,30095492,5,126.9,135.24893594624498
58779,30095876,0,162.1,155.44343526468495
58783,30095879,6,104.5,98.22198240963
58786,30095879,7,118.7,127.093702966955
58842,30096634,3,155.5,162.60291837569
58843,30096634,12,155.5,162.60398148823498
58844,30096634,6,166.2,152.52441815589995
58845,30096634,8,166.2,152.52441815589995
58861,30096993,2,97.7,117.21613101817
58911,30100176,1,121.1,102.349275249105
58913,30100176,5,136.9,129.91220761693998
58954,30100207,12,114.2,123.24774836552498
58966,30100209,3,175.2,167.77389779457
58999,30100222,1,123.1,111.0939558113
59038,30100232,5,117.2,143.84806673637
59039,30100232,4,136.6,120.45272883812498
59063,30100246,1,121.8,141.85154137685998
59064,30100246,0,129.9,148.25466823539497
59139,30100542,5,66.3,57.65776349601498
59140,30100542,2,115.4,108.74814965746
59141,30100542,4,122.1,128.83363161673998
59142,30100542,1,141.9,155.64977574500998
59188,30100572,2,114.1,123.874404887505
59189,30100572,6,114.1,123.872471955605
59197,30100576,1,150.3,160.26832322687
59198,30100576,3,170.4,162.24455280143
59208,30100579,3,165.2,156.87380487068498
59212,30100585,3,63.8,72.34263372669498
59213,30100585,0,65.2,73.61701572836498
59214,30100585,2,69.9,61.114812199164994
59255,30100609,13,106.9,116.75609322597
